StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand
22143,CHRISTMAS CRAFT HEART DECORATIONS,420,54,20.244418440336123,834.0,2.090740740740741,51,0.57
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,689,69,13.116550785870842,833.89,1.2417391304347827,61,0.93
90200D,PINK SWEETHEART BRACELET,199,55,3.7883393659379503,833.75,4.240909090909091,41,0.27
21062,PARTY INVITES SPACEMAN,1009,121,6.938484127204662,833.53,0.8450413223140496,102,1.37
23523,TREASURE AHOY WALL ART,270,16,29.65552225134469,833.46,3.585,15,0.37
72529W,WHITE ADVENT CANDLE,443,39,24.105565179115555,829.08,2.086923076923077,39,0.6
35599B,BLACK CHRISTMAS TREE 120CM,249,38,11.675100250558769,828.5699999999999,5.154736842105263,26,0.34
84820,DANISH ROSE TRINKET TRAYS,317,49,11.890300740548163,828.15,4.638979591836735,46,0.43
85124B,BLUE JUICY FRUIT PHOTO FRAME,331,84,4.189347335303176,827.85,2.5446428571428568,45,0.45
21392,RED SPOTTY PUDDING BOWL,3818,24,743.1499887620947,827.04,2.0033333333333334,20,5.17
21650,ASSORTED TUTTI FRUTTI BRACELET,2791,111,33.51766070347957,826.99,0.4013513513513514,84,3.78
21664,RIDGED GLASS STORAGE JAR CREAM LID,227,55,7.034451057723104,825.3299999999999,3.7369090909090907,44,0.31
84341B,SMALL PINK MAGIC CHRISTMAS TREE,1690,98,25.777022143917957,825.03,0.686938775510204,79,2.29
85130D,BEADED CRYSTAL HEART PINK LARGE,734,83,11.411891452758075,824.28,1.316024096385542,63,0.99
22682,FRENCH BLUE METAL DOOR SIGN 7,658,86,5.591521821389035,823.11,1.263372093023256,55,0.89
23502,PLAYING CARDS VINTAGE DOILY ,677,86,11.256158065310066,822.73,1.2451162790697674,78,0.92
22310,KNITTED MUG COSY IVORY COLOUR ,546,28,33.46695440336688,821.7,1.6214285714285714,20,0.74
23338,EGG FRYING PAN RED ,405,91,7.389577850314645,820.32,2.0749450549450548,62,0.55
23479,WIRE EGG BASKET ,109,40,2.8009842592404586,819.65,7.775,35,0.15
22893,MINI CAKE STAND T-LIGHT HOLDER,2006,94,31.939981750551734,819.48,0.4180851063829787,70,2.72
23186,FRENCH STYLE STORAGE JAR CAFE ,1982,71,38.67732686836168,819.4599999999999,0.3409859154929577,57,2.69
85135C,RED DRAGONFLY HELICOPTER,103,66,0.8966396734266803,818.85,7.950000000000001,57,0.14
22268,EASTER DECORATION SITTING BUNNY,1010,117,18.631452037088128,817.9399999999999,0.8455555555555555,89,1.37
22681,FRENCH BLUE METAL DOOR SIGN 6,652,88,5.4911346808828645,816.82,1.2768181818181819,49,0.88
20756,GREEN FERN POCKET BOOK,5679,44,795.3941657845241,816.7499999999999,0.8281818181818181,40,7.7
72598,SET/12 TAPER CANDLES,1042,92,17.631832286933573,815.14,0.8385869565217391,74,1.41
84660A,WHITE STITCHED WALL CLOCK,851,42,35.199819514372045,814.4,1.7083333333333333,34,1.15
84750A,PINK SMALL GLASS CAKE STAND,447,49,14.779818240116633,814.05,1.9255102040816325,42,0.61
17039,INLAID WOOD INCENSE HOLDER,3641,30,232.06011161399292,813.09,0.27399999999999997,20,4.93
22164,STRING OF STARS CARD HOLDER,303,42,8.324327305380779,812.25,2.9095238095238094,40,0.41
20833,SHAKER THROW  QUILTED,52,5,9.09945053286186,811.8,27.630000000000003,3,0.07
85159A,"BLACK TEA,COFFEE,SUGAR JARS",456,48,6.885074823061035,811.1999999999999,2.2479166666666663,41,0.62
21944,KITTENS DESIGN FLANNEL,1538,76,71.11284336340427,811.0999999999999,0.7793421052631578,53,2.08
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,1018,103,22.682506419443893,810.6999999999999,0.8449514563106796,81,1.38
85145,JARDIN ETCHED GLASS LARGE BELL JAR,91,30,3.4589547288294993,809.05,9.403333333333334,27,0.12
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,665,97,15.632491331306335,807.52,1.2729896907216496,73,0.9
47589,CONGRATULATIONS BUNTING,148,71,1.4416902666487341,806.6,5.45,59,0.2
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,3313,62,48.66668870085875,806.3399999999999,0.33096774193548384,51,4.49
21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,162,33,12.92614510489215,805.6500000000001,5.86060606060606,25,0.22
85130B,BEADED CRYSTAL HEART GREEN LARGE,875,59,14.027254926445115,805.0500000000001,1.0622033898305085,50,1.19
84660B,BLACK STITCHED WALL CLOCK,727,44,26.29217642619598,804.65,2.162272727272727,26,0.99
85166B,BLACK METAL BAROQUE PHOTO FRAME,501,31,30.72794252163498,798.75,3.1048387096774195,28,0.68
23524,HORSE & PONY WALL ART,256,17,28.93844887911948,797.31,3.594705882352941,16,0.35
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,416,23,22.49628867063563,795.6800000000001,2.0295652173913044,19,0.56
82616B,FRAPPUCINO SCARF KNITTING KIT,533,77,11.20357818049572,794.9300000000001,2.0223376623376623,57,0.72
21580,RABBIT  DESIGN  COTTON TOTE BAG,361,89,3.3485395410869314,794.25,2.2331460674157304,76,0.49
21331,MOROCCAN BEATEN METAL DISH LARGE,104,24,9.603743231572313,793.74,11.839166666666666,23,0.14
35598B,BLACK CHRISTMAS TREE 60CM,919,48,38.482927733611355,792.85,1.7520833333333334,37,1.25
22247,BUNNY DECORATION MAGIC GARDEN,971,107,13.46603059174177,792.0699999999999,0.8402803738317757,86,1.32
20867,PINK ROSE FABRIC MIRROR,844,77,28.104336413125758,791.72,1.2249350649350648,68,1.14
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,539,78,15.103268672996734,791.22,1.9470512820512822,57,0.73
21676,FLOWERS  STICKERS,1102,98,13.220619029200318,787.3599999999999,0.8837755102040816,75,1.49
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,295,30,37.49214477114146,787.05,2.936666666666667,26,0.4
84685,BEACH HUT KEY CABINET,359,54,7.8479835348033,786.25,3.240740740740741,46,0.49
21555,CERAMIC STRAWBERRY TRINKET TRAY,316,51,9.915683754221163,784.2,2.5441176470588234,38,0.43
85196,EASTER BUNNIES ON A STICK,1536,66,37.82329174730035,783.9599999999999,0.5401515151515153,59,2.08
85194S,HANGING SPRING FLOWER EGG SMALL,1680,97,16.84707343016917,783.8,0.5456701030927835,84,2.28
84767,ZINC POLICE BOX LANTERN,193,4,92.50360353341196,783.7,5.4625,4,0.26
23380,PACK OF 12 VINTAGE DOILY TISSUES,2087,94,46.146000138232154,783.6899999999999,0.3892553191489362,85,2.83
21264,WHITE GOOSE FEATHER TREE 60CM ,352,57,5.467837150809214,782.4,3.0728070175438598,51,0.48
20669,RED HEART LUGGAGE TAG,627,138,5.305443513890804,781.47,1.2486231884057972,103,0.85
21801,CHRISTMAS TREE DECORATION WITH BELL,1860,81,16.561585404517018,781.1999999999999,0.41999999999999993,69,2.52
21318,GLASS CHALICE BLUE SMALL ,936,78,13.817925493179679,780.3,1.241025641025641,70,1.27
23004,TRAVEL CARD WALLET PANTRY,1853,126,15.297093820888968,779.9,0.42976190476190473,73,2.51
21414,SCALLOP SHELL SOAP DISH,1614,21,326.12563311004635,779.4,2.017142857142857,17,2.19
85135B,BLUE DRAGONFLY HELICOPTER,98,77,0.5766592452804897,779.1,7.949999999999999,67,0.13
21724,PANDA AND BUNNIES STICKER SHEET,916,127,7.3448285675476574,778.5999999999999,0.85,81,1.24
84660C,PINK STITCHED WALL CLOCK,689,55,20.742561848862163,778.07,2.4009090909090913,29,0.93
23472, NINE DRAWER OFFICE TIDY,54,30,1.3493293353264109,777.9,14.786666666666665,29,0.07
22216,T-LIGHT HOLDER WHITE LACE,1069,62,21.522908484568568,775.57,0.8,48,1.45
23220,REINDEER HEART DECORATION GOLD,929,78,17.697447095545552,774.4300000000001,0.9106410256410257,55,1.26
84907,PINK YELLOW PATCH CUSHION COVER,359,11,58.19840672608268,774.1500000000001,5.577272727272727,9,0.49
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,165,19,23.28101904885644,772.95,5.821052631578948,16,0.22
85163A,WHITE BAROQUE WALL CLOCK ,79,41,2.53367562942101,772.65,12.189024390243903,35,0.11
21632,VINTAGE PINK DECORATIVE PARASOL,102,32,3.979281017891905,772.5,11.375,30,0.14
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,574,77,14.29256841724826,772.1899999999999,2.1102597402597403,48,0.78
85032C,CURIOUS IMAGES GIFT WRAP SET,793,101,16.588180212798427,772.1,0.9801980198019802,85,1.07
23409,PHOTO FRAME LINEN AND LACE LARGE,208,41,2.796339070127575,771.72,3.7275609756097565,39,0.28
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,387,7,61.07840394584184,769.65,4.0928571428571425,4,0.52
22936,BAKING MOULD ROSE WHITE CHOCOLATE,258,35,16.349286212671963,766.88,3.3037142857142854,30,0.35
16259,PIECE OF CAMO STATIONERY SET,5473,55,65.78975286844891,766.09,0.14618181818181816,46,7.42
84659A,WHITE TRAVEL ALARM CLOCK,311,72,6.759086505677843,765.66,2.5254166666666666,55,0.42
85188A,GREEN METAL SWINGING BUNNY,904,81,9.659783628688915,765.28,0.8483950617283951,67,1.22
21444,BLUE CHALET BIRDFEEDER,273,20,45.87543202148503,763.75,3.6875,18,0.37
23458,DOLLY CABINET 3 DRAWERS ,51,30,0.466091599699399,762.4499999999999,14.95,30,0.07
22820,GIFT BAG BIRTHDAY,1172,77,21.676219917484257,761.98,0.6523376623376624,67,1.59
23550,WRAP ALPHABET POSTER  ,1850,63,22.691693511703434,761.0,0.41873015873015873,60,2.51
47593B,SCOTTIE DOGS BABY BIB,1730,111,26.084292894198526,760.14,0.5923423423423423,77,2.34
37327,ASSTD MULTICOLOUR CIRCLES MUG,1535,55,20.790197767994492,759.59,0.5814545454545454,42,2.08
22420,LIPSTICK PEN BABY PINK,1818,155,18.308081274849233,758.87,0.45129032258064516,111,2.46
23423,PANTRY 3 HOOK ROLLING PIN HANGER,202,51,2.7782065028627767,757.5,3.75,47,0.27
22985,WRAP BILLBOARD FONTS DESIGN,1800,62,13.725610550408721,756.0,0.42,52,2.44
21298,EDWARDIAN 2 DRAWER WALL CABINET ,52,14,2.2677868380553634,755.8,19.37857142857143,14,0.07
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,385,5,59.43904440685432,755.75,2.95,2,0.52
23519,EMBROIDERED RIBBON REEL CLAIRE,219,19,21.417460221491748,755.01,3.701578947368421,18,0.3
23487,SWEET HEART CAKE CARRIER,78,42,1.5233376156614786,754.0,9.869047619047619,41,0.11
35646,VINTAGE BEAD PINK EVENING BAG,533,53,9.796810890715767,753.88,1.8050943396226415,37,0.72
21629,SQUARE FLOOR CUSHION VINTAGE RED,96,46,1.4881171841031835,753.2,7.906521739130435,25,0.13
22547,MINI JIGSAW DINOSAUR ,1864,112,16.81422453514127,752.43,0.42803571428571424,84,2.53
23017,APOTHECARY MEASURING JAR,64,21,2.710649193019828,751.4000000000001,12.178571428571429,20,0.09
22825,DECORATIVE PLANT POT WITH FRIEZE,96,34,2.1807781240606436,751.2,7.9147058823529415,32,0.13
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,809,60,37.66961265415566,750.63,1.0295,43,1.1
72755C,FLOWER FAIRY OIL BURNER SET ROSE,588,13,61.16528678664319,750.0,1.7115384615384615,12,0.8
20775,DAISY NOTEBOOK ,3509,54,456.85989309058954,749.85,1.622222222222222,43,4.75
82613D,METAL SIGN CUPCAKE SINGLE HOOK,852,126,7.040941495486037,749.6,1.1314285714285715,98,1.15
22058,CERAMIC LOVE HEARTS DESIGN MUG,503,99,5.224894819128368,749.47,1.49,71,0.68
22683,FRENCH BLUE METAL DOOR SIGN 8,598,83,5.855493639277891,749.32,1.278433734939759,56,0.81
84922,PINK BUTTERFLY WASHBAG,335,10,93.69127790544623,748.75,4.025,9,0.45
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,777,56,37.27834492034217,747.25,1.3901785714285713,47,1.05
23106,ZINC HEARTS PLANT POT HOLDER,275,49,3.9833838553139103,746.15,2.769591836734694,48,0.37
37330,SPOTS MUG,426,17,17.778043298670745,744.3,1.8441176470588234,15,0.58
20989,URBAN CHIC CHOPSTICKS SET/5,397,48,14.562761579545793,744.15,1.9437499999999999,29,0.54
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1541,48,70.82740171242577,741.13,0.6722916666666666,43,2.09
21503,TOYBOX  WRAP ,1801,64,22.47387703111156,740.42,0.41875,57,2.44
21014,SWISS CHALET TREE DECORATION ,1662,112,13.911271968209366,737.66,0.5596428571428571,91,2.25
21300,ANTIQUE EDWARDIAN DRESSER,52,11,3.8233730942953783,737.4,16.13181818181818,11,0.07
21851,LILAC DIAMANTE PEN IN GIFT BOX,383,46,21.412410054634808,736.67,4.604782608695652,34,0.52
84247E,PACK/12 XMAS FUN CARD,256,56,8.22160599851423,736.0,2.942857142857143,56,0.35
21286,RETROSPOT CANDLE  LARGE,690,37,13.522031849738608,735.82,1.324054054054054,34,0.93
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,639,47,12.512010880798538,734.25,2.0117021276595746,36,0.87
21456,2 PICTURE BOOK EGGS EASTER CHICKS,718,52,40.78448304582559,732.5,1.239423076923077,42,0.97
21458,2 PICTURE BOOK EGGS EASTER BUNNY,718,57,39.00588767331103,732.5,1.2403508771929825,51,0.97
22230,JIGSAW TREE WITH WATERING CAN,1366,126,23.71949837527352,731.02,0.6944444444444444,96,1.85
21398,RED POLKADOT COFFEE  MUG,1541,53,25.873842639745238,730.9499999999999,0.7771698113207548,47,2.09
71279,PINK GLASS CANDLEHOLDER,251,53,3.6434923198039333,730.85,2.9424528301886794,34,0.34
47503F,ASS FLORAL PRINT TORCH,2567,11,753.1001623592007,729.9499999999999,1.5227272727272727,10,3.48
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,163,19,27.103332696826303,729.85,5.821052631578948,17,0.22
21285,RETROSPOT CANDLE  MEDIUM,726,50,13.285314894150408,729.62,1.5353999999999999,39,0.98
21880,RED RETROSPOT TAPE,1548,112,14.690325483312568,727.4399999999999,0.5596428571428571,95,2.1
21320,GLASS CHALICE GREEN  LARGE ,358,37,14.01795288203677,726.66,2.2159459459459456,31,0.49
85180B,PINK HEARTS LIGHT CHAIN ,279,34,12.73691702330148,726.63,3.8252941176470587,29,0.38
22408,MONEY BOX CONFECTIONERY DESIGN,614,76,9.316312801238817,726.35,1.2269736842105263,71,0.83
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,73,39,1.0557982058859339,726.3499999999999,9.95,24,0.1
22785,SQUARECUSHION COVER PINK UNION FLAG,108,44,1.5166447891614192,725.8,6.7318181818181815,42,0.15
85230F,JASMINE VOTIVE CANDLE,2944,61,126.98056303221428,725.12,0.2768852459016394,48,3.99
85187,S/12 MINI RABBIT EASTER,451,91,7.253982948716423,724.9499999999999,1.6456043956043955,75,0.61
22493, PAINT YOUR OWN CANVAS SET,480,17,23.977931029815487,724.8,1.5794117647058823,13,0.65
23335,EGG FRYING PAN IVORY ,358,82,7.472603782281095,722.5600000000001,2.074390243902439,62,0.49
84821,DANISH ROSE DELUXE COASTER,1306,68,20.36279811251458,722.5,0.7079411764705883,50,1.77
85121C,RETRO LAUNDRY TUB PISTACHIO,85,42,1.1993513539205212,722.5,8.5,39,0.12
21185, HOME SWEET HOME  BLACKBOARD,117,33,3.929781395724426,722.3100000000001,6.323939393939394,31,0.16
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1262,130,14.79128496488197,720.9399999999999,0.783923076923077,78,1.71
20941,FROG CANDLE,928,70,26.751505830180747,719.62,1.185142857142857,54,1.26
16011,ANIMAL STICKERS,3427,100,33.22371521255942,718.47,0.2095,74,4.64
84600,NEW BAROQUE JEWELLERY BOX ,94,39,2.7598431373992858,717.3000000000001,7.8730769230769235,31,0.13
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,171,38,7.907403304943224,717.15,4.95,35,0.23
37423,WHITE WITH BLACK CATS PLATE,6091,25,815.17523065085,716.23,0.7532,17,8.25
84631,FRUIT TREE AND BIRDS WALL PLAQUE,253,24,29.396804272731337,715.35,6.7,19,0.34
22492,MINI PAINT SET VINTAGE  BOY+ GIRL,1188,17,130.71432704228582,714.5999999999999,0.6441176470588236,17,1.61
84638,SMALL KITCHEN FLOWER POTS PLAQUE,356,31,28.959593652469106,714.2,5.353225806451613,27,0.48
20850,ZINC HEART LATTICE PLANTER BOWL,820,23,144.01029278102823,713.8,2.8434782608695657,19,1.11
35965,FOLKART HEART NAPKIN RINGS,375,82,5.48180038868208,713.37,2.402439024390244,62,0.51
16015,MEDIUM CHINESE STYLE SCISSOR,1572,65,39.79238789788048,711.38,0.4870769230769231,40,2.13
90200E,GREEN SWEETHEART BRACELET,170,53,3.6181087843812594,710.5,4.240566037735849,36,0.23
21208,PASTEL COLOUR HONEYCOMB FAN,981,77,14.564197809230143,709.89,0.892077922077922,65,1.33
23006,TRAVEL CARD WALLET FLOWER MEADOW,1693,130,12.354245031733603,709.62,0.4195384615384615,88,2.29
21129,SILVER FISHING GNOME ,105,42,2.0981989954220843,709.3000000000001,7.463095238095238,24,0.14
20769,DAISY JOURNAL ,403,62,15.38335272245964,708.47,2.4574193548387093,48,0.55
22685,FRENCH BLUE METAL DOOR SIGN 0,567,74,6.485551965878489,708.15,1.249189189189189,52,0.77
85130C,BEADED CRYSTAL HEART BLUE  LARGE,650,62,10.727231985998923,707.86,1.1367741935483873,51,0.88
21344,MOROCCAN BEATEN METAL DISH,164,24,10.561071531054885,707.8,7.908333333333332,21,0.22
85136A,YELLOW SHARK HELICOPTER,89,68,0.7776227251834181,707.55,7.95,64,0.12
23123,COCKTAIL SWORDS 50 PIECES,899,68,24.81324007925818,705.2500000000001,0.8235294117647058,64,1.22
20936,FORKED CACTUS CANDLE,309,55,7.846893485560856,704.3299999999999,2.8769090909090913,42,0.42
23564,EGG CUP MILKMAID INGRID,587,42,22.016056330621016,703.51,1.2449999999999999,39,0.8
21417,COCKLE SHELL DISH,424,58,11.744661940197947,702.88,1.915,41,0.57
10134,COLOURING PENCILS BROWN TUBE,612,50,32.61435767465937,702.3,1.2424,44,0.83
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,353,59,12.779956728413776,701.94,2.0930508474576275,56,0.48
84849A,HELLO SAILOR BLUE SOAP HOLDER,430,69,11.910382183249434,700.78,1.6830434782608694,52,0.58
21374,MIRRORED WALL ART SKULLS,454,61,9.851437441923444,700.0,2.192622950819672,57,0.62
22676,"FRENCH BLUE METAL DOOR SIGN, 1",560,68,8.282543496890032,700.0,1.25,55,0.76
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,86,23,3.0632334565759374,699.7,10.593478260869565,21,0.12
22486,PLASMATRONIC LAMP,85,25,3.13581462037113,698.89,10.739600000000001,22,0.12
21719,LOVELY BONBON STICKER SHEET,824,94,8.199692535430161,698.8399999999999,0.8486170212765957,69,1.12
20776,ABSTRACT CIRCLES NOTEBOOK,3187,54,413.31980814078753,698.55,1.622222222222222,50,4.32
37461,FUNKY MONKEY MUG,710,67,23.334237883868965,697.9,1.2141791044776118,35,0.96
21654,RIDGED GLASS FINGER BOWL,1129,63,23.047147739909434,696.2099999999999,0.8411111111111111,53,1.53
23187,FRENCH STYLE STORAGE JAR BONBONS,2338,75,25.4353304683866,695.06,0.3154666666666667,66,3.17
21427,SKULLS STORAGE BOX SMALL,441,74,15.47108588089247,694.5,2.05472972972973,55,0.6
22104,MIRROR MOSAIC CANDLE PLATE,1026,41,75.95475225582598,694.26,1.3195121951219513,31,1.39
21393,BLUE  SPOTTY PUDDING BOWL,2672,24,507.95289636691336,694.08,2.017916666666667,20,3.62
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,533,13,56.06246516163912,693.25,1.9423076923076923,12,0.72
85093,CANDY SPOT EGG WARMER HARE,1044,60,17.019629743627487,692.74,0.887,57,1.41
85214,TUB 24 PINK FLOWER PEGS,419,137,3.3971580323023303,691.35,1.65,94,0.57
21133,PAINTED BIRD ASSORTED CHRISTMAS,409,41,7.798999310418129,691.21,1.6899999999999997,38,0.55
21942,SKULLS DESIGN FLANNEL,1322,64,76.79517568139622,691.2,0.81140625,41,1.79
23183,MOTHER'S KITCHEN SPOON REST ,178,59,2.038352321613006,690.71,4.056610169491526,45,0.24
23222,CHRISTMAS TREE HANGING GOLD,776,66,18.198106922729504,690.64,0.9616666666666667,49,1.05
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,91,40,2.396445016675475,689.49,9.70075,36,0.12
79342B,BROWN FLOWER LIGHTS,109,24,7.168646507788147,688.95,6.695833333333333,22,0.15
72131,COLUMBIAN CANDLE RECTANGLE,746,57,24.47832911967702,688.38,1.6482456140350878,42,1.01
21723,ALPHABET HEARTS STICKER SHEET,807,94,9.748900764578188,685.9499999999999,0.8499999999999999,66,1.09
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,568,88,7.74137872853407,684.73,1.2435227272727274,65,0.77
84715,SET OF 6 ICE CREAM SKITTLES,232,39,3.1283821104334253,684.4000000000001,2.95,35,0.31
23115,RED APPLES CHOPPING BOARD   ,144,38,6.027674441686813,684.0,4.928947368421053,38,0.2
23114,VINTAGE LEAF CHOPPING BOARD  ,144,41,5.644120618925115,684.0,4.930487804878049,40,0.2
85127,SMALL SQUARE CUT GLASS CANDLESTICK,138,38,3.4202975422297173,683.1,4.95,30,0.19
79030G,"TUMBLER, NEW ENGLAND",472,52,5.759378213464672,683.04,1.5530769230769228,38,0.64
17165D,ASS COL LARGE SAND FROG P'WEIGHT,716,93,14.372214245184713,682.32,1.0346236559139785,62,0.97
21443,OLIVE CHALET BIRDFEEDER,251,20,46.024564379424476,681.25,3.6875,18,0.34
20803,SMALL PINK GLASS SUNDAE DISH,1091,61,24.469095038882372,680.91,1.0755737704918034,50,1.48
84971L,LARGE HEART FLOWERS HOOK   ,568,44,21.15372107770649,680.36,1.2413636363636362,37,0.77
85023B,EAU DE NILE JEWELLED PHOTOFRAME,292,37,16.018710906283914,679.8,2.5256756756756755,32,0.4
21480,PINK STRIPE HOT WATER BOTTLE,245,39,9.150636210118536,679.55,2.9192307692307695,35,0.33
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,243,37,9.520564118850372,678.27,2.8791891891891894,37,0.33
84925D,LA PALMIERA WALL THERMOMETER,452,26,55.147131873254786,677.45,2.321153846153846,24,0.61
21255,"FRENCH BOTTLE , LAVENDER",422,55,9.595628915089112,677.1,1.6427272727272726,46,0.57
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,661,34,59.46742993283297,676.71,2.226176470588235,19,0.9
21850,BLUE  DIAMANTE PEN IN GIFT BOX,321,43,13.963129744010185,675.75,4.245348837209303,29,0.43
84842,HELLO SAILOR BATHROOM SET,1495,26,195.04199547789702,675.05,3.456153846153846,22,2.03
21222,SET/4 BADGES BEETLES,530,85,4.661511758727065,672.18,1.3496470588235294,70,0.72
21286,RETRO SPOT CANDLE  LARGE,272,30,7.109650233083315,672.0,2.52,24,0.37
21391,FRENCH EMROIDR LAVENDER SCENT HEART,320,56,4.849420905312624,672.0,2.1,51,0.43
84689,S/2 BEACH HUT TREASURE CHESTS,305,34,16.924941778007636,671.65,4.3161764705882355,29,0.41
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1339,40,22.102311632206696,671.51,0.7497499999999999,35,1.81
22965,3 TRADITIONAL COOKIE CUTTERS  SET,354,10,57.37246726435948,671.3999999999999,2.05,10,0.48
72799C,PINK PILLAR CANDLE SILVER FLOCK,452,39,38.108375891533576,670.28,2.39974358974359,32,0.61
21265,PINK GOOSE FEATHER TREE 60CM,315,28,14.219509289861042,670.25,3.0928571428571425,26,0.43
23223,CHRISTMAS TREE HANGING SILVER ,745,68,9.33846774405995,670.11,0.9460294117647059,51,1.01
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1197,99,33.098212205585014,669.8199999999999,1.1292929292929292,85,1.62
23025,DRAWER KNOB VINTAGE GLASS BALL,317,46,3.191852550684948,669.61,2.1245652173913046,40,0.43
85213,MINI  ZINC GARDEN DECORATIONS ,1270,49,68.2912990842336,669.5799999999999,0.6857142857142857,48,1.72
22036,DINOSAUR BIRTHDAY CARD,1618,110,9.713648257412038,668.76,0.41727272727272724,77,2.19
84615,PINK ROUND BUTTERFLY MIRROR ,235,18,14.566166366425282,667.8299999999999,3.861666666666667,13,0.32
72753A,S/3 FLWR FAIRY LILLY CANDLES,312,11,47.48741460065546,666.9000000000001,2.6318181818181823,10,0.42
84029C,BROWN FURRY HOT WATER BOTTLE,191,38,7.346581636068548,665.05,3.7078947368421056,27,0.26
23568,EGG CUP HENRIETTA HEN CREAM ,580,28,35.6192386040207,664.52,1.2349999999999999,24,0.79
37492D,PURPLE GREEN FLOWER PIGGY BANK,359,24,34.5687458321212,664.35,3.7750000000000004,18,0.49
