StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand,safety_stock,reorder_point,eoq,current_stock,stock_status,recommended_action
21396,RED SPOTTY EGG CUP ,909,59,19.763357459483025,1081.53,1.2403389830508476,45,1.23,87,96,234,228,Overstocked,Overstock alert: Pause purchase orders (Excess: 36 units)
22715,CARD WEDDING DAY,2646,168,14.765532773450214,1081.08,0.4178571428571428,125,3.59,65,91,444,162,Optimal,Maintain current stock levels
85017B,ENVELOPE 50 BLOSSOM IMAGES,1859,119,30.820417950684774,1080.99,0.6221008403361344,98,2.52,135,153,372,275,Optimal,Maintain current stock levels
22249,DECORATION WHITE CHICK MAGIC GARDEN,1291,147,7.901375818122776,1080.71,0.8438095238095238,126,1.75,35,48,310,53,Optimal,Maintain current stock levels
85130A,BEADED PEARL HEART WHITE LARGE,656,76,7.725010645538569,1080.0,1.6473684210526314,59,0.89,34,41,172,66,Optimal,Maintain current stock levels
20734,SILVER MINI TAPE MEASURE ,1379,68,53.47278442605808,1079.85,0.8442647058823529,50,1.87,234,248,320,80,Critical Risk,Order 402 units immediately
21806,WHITE CHRISTMAS HEART DECORATION,2590,108,20.891791296561745,1079.16,0.4194444444444444,95,3.51,92,117,439,199,Optimal,Maintain current stock levels
16225,RATTLE SNAKE EGGS,1420,113,33.48530490757814,1078.64,1.1831858407079645,90,1.92,147,161,299,372,Overstocked,Overstock alert: Pause purchase orders (Excess: 50 units)
22233,JIGSAW RABBIT AND BIRDHOUSE,881,130,7.168260559675638,1077.35,1.2667692307692306,112,1.19,32,41,227,68,Optimal,Maintain current stock levels
22094,RED POLKA DOT TISSUE BOX,943,62,63.41074457663377,1076.15,1.2438709677419355,58,1.28,277,286,238,636,Overstocked,Overstock alert: Pause purchase orders (Excess: 64 units)
23515,EMBROIDERED RIBBON REEL DAISY ,558,60,25.422064352294512,1075.38,2.0655,58,0.76,111,117,142,222,Optimal,Maintain current stock levels
84562A,PINK/WHITE RIBBED MELAMINE JUG,143,64,2.764526926434996,1073.25,7.87546875,48,0.19,13,15,37,9,Critical Risk,Order 37 units immediately
23513,EMBROIDERED RIBBON REEL SUSIE ,556,62,24.976689290863007,1072.96,2.0706451612903227,59,0.75,110,116,141,266,Overstocked,Overstock alert: Pause purchase orders (Excess: 34 units)
85118,HEART T-LIGHT HOLDER,2027,62,61.57538062146224,1072.15,0.8991935483870968,55,2.75,269,289,389,129,Critical Risk,Order 429 units immediately
84396,6 HOOK JEWELLERY STAND BLACK DRESS,516,28,25.72709851272774,1071.6,3.585,22,0.7,113,118,104,175,Optimal,Maintain current stock levels
21955,  DOORMAT UNION JACK GUNS AND ROSES,167,51,2.987162073758631,1071.25,6.640196078431372,47,0.23,14,16,44,10,Critical Risk,Order 44 units immediately
22214,CANDLE PLATE LACE WHITE,462,52,11.47658117800963,1069.3,2.456346153846153,43,0.63,51,56,119,19,Critical Risk,Order 119 units immediately
84279P, CHERRY BLOSSOM  DECORATIVE FLASK,308,26,39.45903425852418,1068.6,3.7084615384615383,22,0.42,173,176,79,217,Optimal,Maintain current stock levels
23418,LAVENDER TOILETTE BOTTLE,533,60,10.53821402336562,1066.88,2.0655,55,0.72,47,53,139,51,Reorder Triggered,Order 139 units immediately
23269,SET OF 2 CERAMIC CHRISTMAS TREES,748,77,13.193755643103474,1065.4,1.4474025974025977,63,1.01,58,66,196,91,Optimal,Maintain current stock levels
21739,COSY SLIPPER SHOES SMALL GREEN,364,101,3.026810889106857,1064.59,2.912079207920792,83,0.49,14,18,96,29,Optimal,Maintain current stock levels
85032D,YULETIDE IMAGES GIFT WRAP SET,1008,91,17.932732808551684,1063.06,1.266923076923077,89,1.37,79,89,244,36,Critical Risk,Order 244 units immediately
21219,SET/4 BADGES BALLOON GIRL,848,104,4.5979506426258965,1062.94,1.2947115384615384,77,1.15,21,30,221,18,Critical Risk,Order 221 units immediately
21413,PERIWINKLE T-LIGHT HOLDER,3134,34,508.8681123761111,1062.1,1.2161764705882354,25,4.25,2222,2252,438,3444,Optimal,Maintain current stock levels
22287,"DECORATION , WOBBLY CHICKEN, METAL ",763,60,38.06287913915055,1061.55,1.6358333333333333,58,1.03,167,175,186,185,Optimal,Maintain current stock levels
84313C,ORANGE TV TRAY TABLE ,497,47,30.042538450649307,1061.15,3.2223404255319146,29,0.67,132,137,107,261,Optimal,Maintain current stock levels
22740,POLKA DOT PEN,1248,24,13.551832861758715,1060.8,0.85,23,1.69,60,72,305,125,Optimal,Maintain current stock levels
84658,WHITE STITCHED CUSHION COVER,198,57,3.737384795921067,1060.78,6.601578947368421,50,0.27,17,19,48,42,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
22815,CARD PSYCHEDELIC APPLES,2566,165,10.542252999244228,1060.44,0.4185454545454545,111,3.48,47,72,437,132,Optimal,Maintain current stock levels
85131A,BEADED PEARL HEART WHITE ON STICK,1375,78,22.64755884001456,1060.43,1.0503846153846157,64,1.86,99,113,312,141,Optimal,Maintain current stock levels
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1950,213,9.994783385559815,1060.0,0.7223004694835681,158,2.64,44,63,381,113,Optimal,Maintain current stock levels
23375,50'S CHRISTMAS PAPER GIFT BAG,1317,88,21.04753725383117,1059.9399999999998,0.8188636363636363,85,1.78,92,105,313,96,Reorder Triggered,Order 313 units immediately
22686,FRENCH BLUE METAL DOOR SIGN No,909,81,20.52193947949365,1059.7,1.2549382716049384,46,1.23,90,99,232,97,Reorder Triggered,Order 232 units immediately
21817,GLITTER CHRISTMAS TREE,1671,126,12.519539014790327,1058.79,0.693015873015873,102,2.26,55,71,352,145,Overstocked,Overstock alert: Pause purchase orders (Excess: 3 units)
22201,FRYING PAN BLUE POLKADOT ,266,50,20.083946274554307,1058.5,4.24,42,0.36,88,91,69,117,Optimal,Maintain current stock levels
84910A,PINK PAISLEY CUSHION COVER ,412,40,47.07724149381172,1058.2,5.6275,37,0.56,206,210,74,432,Overstocked,Overstock alert: Pause purchase orders (Excess: 12 units)
21839,MUMMY MOUSE RED GINGHAM RIBBON,198,81,3.937003937005906,1058.1,5.431481481481481,71,0.27,18,20,53,43,Overstocked,Overstock alert: Pause purchase orders (Excess: 3 units)
22817,CARD SUKI BIRTHDAY,2578,169,12.304194786931316,1056.84,0.417869822485207,104,3.49,54,79,438,173,Overstocked,Overstock alert: Pause purchase orders (Excess: 15 units)
21818,GLITTER HEART DECORATION,2434,141,19.435845157878088,1056.34,0.463049645390071,104,3.3,85,109,426,253,Overstocked,Overstock alert: Pause purchase orders (Excess: 35 units)
23529,DOLLY GIRL WALL ART,318,11,70.21887858041389,1055.94,3.609090909090909,10,0.43,307,311,81,389,Optimal,Maintain current stock levels
23369,SET 36 COLOUR PENCILS LOVE LONDON,901,98,22.25098545866585,1053.29,1.244183673469388,80,1.22,98,107,232,108,Optimal,Maintain current stock levels
22819,"BIRTHDAY CARD, RETRO SPOT",2568,168,14.559867266430768,1052.64,0.4182142857142856,125,3.48,64,89,437,141,Optimal,Maintain current stock levels
20771,CHRYSANTHEMUM  JOURNAL,551,112,10.982490891305403,1051.96,2.472410714285714,91,0.75,48,54,129,61,Optimal,Maintain current stock levels
84609,TALL ROCOCO CANDLE HOLDER,129,27,4.041451884327381,1051.5,8.407407407407407,23,0.17,18,20,34,33,Optimal,Maintain current stock levels
85224,ASSORTED COLOUR SILK GLASSES CASE,1987,50,48.44850411540492,1051.14,1.335,35,2.69,212,231,333,428,Optimal,Maintain current stock levels
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,410,45,11.511303184700724,1049.9,2.7344444444444447,42,0.56,51,55,106,100,Optimal,Maintain current stock levels
47587A,PINK FAIRY CAKE COASTER,2676,9,513.8628221617128,1049.64,0.3855555555555555,7,3.63,2244,2270,446,2552,Optimal,Maintain current stock levels
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,711,99,11.823846223527486,1048.49,1.9180808080808085,68,0.96,52,59,166,40,Critical Risk,Order 166 units immediately
21490,SET OF THREE 50'S GIFT WRAPS ,598,38,29.49364036857118,1047.6,1.9105263157894736,36,0.81,129,135,153,169,Optimal,Maintain current stock levels
23511,EMBROIDERED RIBBON REEL EMILY ,524,86,15.246699088830182,1046.42,2.0732558139534887,83,0.71,67,72,137,45,Critical Risk,Order 137 units immediately
21803,CHRISTMAS TREE STAR DECORATION,2489,102,17.649648583673265,1045.38,0.42,86,3.37,78,102,430,231,Overstocked,Overstock alert: Pause purchase orders (Excess: 27 units)
23432,PRETTY HANGING QUILTED HEARTS,1272,70,18.889435302452764,1045.2,0.8268571428571428,65,1.72,83,96,307,102,Optimal,Maintain current stock levels
16046,TEATIME PEN CASE & PENS,9949,48,927.7843829569806,1043.53,0.7491666666666666,44,13.48,4051,4146,860,2653,Critical Risk,"Order 5,544 units immediately"
23542,70'S ALPHABET WALL ART,150,15,21.43428495258406,1043.1,7.986,14,0.2,94,96,38,35,Critical Risk,Order 155 units immediately
84847,FLORAL BATHROOM SET,2315,37,255.29966494086688,1043.01,3.543513513513514,32,3.14,1115,1137,221,1957,Optimal,Maintain current stock levels
21246,RED RETROSPOT BIG BOWL,214,50,3.995099038388236,1042.5,4.936,40,0.29,18,21,57,36,Optimal,Maintain current stock levels
21090,SET/6 COLLAGE PAPER PLATES,2285,160,26.816209280744346,1042.03,0.556125,129,3.1,118,140,412,147,Optimal,Maintain current stock levels
22532,MAGIC DRAWING SLATE LEAP FROG ,2740,159,35.35895406418768,1041.36,0.4164150943396226,129,3.71,155,181,451,83,Critical Risk,Order 451 units immediately
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1601,161,14.544865265448903,1040.83,0.8977639751552795,137,2.17,64,80,345,97,Optimal,Maintain current stock levels
22997,TRAVEL CARD WALLET UNION JACK,2477,182,13.136197343631869,1038.9,0.4196703296703296,101,3.36,58,82,429,81,Reorder Triggered,Order 429 units immediately
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,831,98,12.732157187052357,1038.66,1.320204081632653,74,1.13,56,64,217,115,Optimal,Maintain current stock levels
21633,SUNFLOWER DECORATIVE PARASOL,127,34,5.669208824761372,1038.45,11.71470588235294,32,0.17,25,27,29,45,Optimal,Maintain current stock levels
21410,COUNTRY COTTAGE  DOORSTOP GREEN,259,101,3.4217417833149195,1036.75,4.227722772277228,81,0.35,15,18,68,20,Optimal,Maintain current stock levels
22204,MILK PAN BLUE RETROSPOT,290,56,19.007278168549632,1035.66,3.743571428571428,42,0.39,83,86,76,68,Critical Risk,Order 101 units immediately
16235,RECYCLED PENCIL WITH RABBIT ERASER,5088,164,54.86077763702224,1031.58,0.2116463414634146,124,6.89,240,289,615,715,Overstocked,Overstock alert: Pause purchase orders (Excess: 137 units)
20755,BLUE PAISLEY POCKET BOOK,5084,86,465.59503784005886,1031.0,0.8388372093023256,74,6.89,2033,2082,615,2705,Optimal,Maintain current stock levels
79066K,RETRO MOD TRAY,1272,174,9.97605264972083,1030.86,0.8786206896551724,103,1.72,44,57,307,104,Optimal,Maintain current stock levels
72800F,4 IVORY DINNER CANDLES GOLD FLOCK,816,64,58.20734694259169,1029.72,2.29546875,51,1.11,255,263,163,161,Critical Risk,Order 357 units immediately
85025C,PINK HEART SHAPE PHOTO FRAME,642,93,16.479278501070624,1029.1,1.6478494623655917,73,0.87,72,79,171,109,Optimal,Maintain current stock levels
23231,WRAP  VINTAGE DOILY ,2450,93,6.762258793666496,1029.0,0.4199999999999999,80,3.32,30,54,427,20,Critical Risk,Order 427 units immediately
21825,PAINTED METAL TREE WITH HOLLY BELLS,722,72,13.2760211906334,1027.6999999999998,1.4472222222222222,62,0.98,58,65,193,92,Optimal,Maintain current stock levels
22340,NOEL GARLAND PAINTED ZINC ,1345,95,8.941078745751987,1027.41,0.8786315789473684,81,1.82,40,53,316,129,Overstocked,Overstock alert: Pause purchase orders (Excess: 23 units)
84989A,75 GREEN FAIRY CAKE CASES,2066,124,65.59841946053203,1027.1,0.5479032258064517,95,2.8,287,307,392,352,Optimal,Maintain current stock levels
22256,FELT FARM ANIMAL CHICKEN,846,86,15.742681186631213,1025.58,1.243372093023256,78,1.15,69,78,226,31,Critical Risk,Order 226 units immediately
23516,EMBROIDERED RIBBON REEL SOPHIE  ,291,42,15.014452967371396,1025.01,3.7280952380952384,39,0.39,66,69,76,26,Critical Risk,Order 109 units immediately
84688,BEACH HUT DESIGN BLACKBOARD,388,47,14.914929907145396,1025.0,3.918085106382979,39,0.53,66,70,87,81,Optimal,Maintain current stock levels
22102,MIRROR MOSAIC T-LIGHT HOLDER ,1738,41,155.52489801455914,1024.5,1.5690243902439025,35,2.36,679,696,287,454,Critical Risk,Order 921 units immediately
22382,LUNCHBAG SPACEBOY DESIGN ,644,45,19.23989961963776,1022.6,1.641111111111111,44,0.87,84,91,171,32,Critical Risk,Order 171 units immediately
84815,SET OF 3 DANISH ROSE PLANTERS,906,36,134.21826573586347,1022.5,4.152777777777778,34,1.23,586,595,128,1169,Optimal,Maintain current stock levels
21849,SILVER DIAMANTE PEN IN GIFT BOX,460,61,14.435573848992869,1020.34,4.326065573770491,46,0.62,64,69,89,91,Optimal,Maintain current stock levels
22718,CARD CAT AND TREE ,2460,170,8.843930470147733,1020.24,0.4189411764705882,114,3.33,39,63,427,59,Reorder Triggered,Order 427 units immediately
21195,PINK  HONEYCOMB PAPER BALL ,622,55,14.960284121971114,1018.68,1.9910909090909088,49,0.84,66,72,152,165,Overstocked,Overstock alert: Pause purchase orders (Excess: 21 units)
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,11335,53,653.4742369630617,1017.18,0.170188679245283,40,15.36,2853,2961,918,1645,Critical Risk,"Order 4,169 units immediately"
23026,DRAWER KNOB VINTAGE GLASS STAR,503,55,12.930609939236176,1016.97,2.106727272727273,43,0.68,57,62,133,149,Overstocked,Overstock alert: Pause purchase orders (Excess: 25 units)
23411, TRELLIS COAT RACK,217,47,7.499429518852292,1016.55,4.915957446808511,42,0.29,33,36,57,36,Reorder Triggered,Order 57 units immediately
21209,MULTICOLOUR HONEYCOMB FAN,1354,84,22.149766656501463,1016.52,0.9890476190476192,66,1.83,97,110,317,248,Overstocked,Overstock alert: Pause purchase orders (Excess: 28 units)
20777,CHRYSANTHEMUM NOTEBOOK,3525,95,328.06263911754786,1016.25,1.6342105263157896,78,4.78,1433,1467,401,2387,Optimal,Maintain current stock levels
23544,WALL ART MID CENTURY MODERN ,164,20,25.02335750958755,1015.78,7.523000000000001,17,0.22,110,112,41,238,Overstocked,Overstock alert: Pause purchase orders (Excess: 14 units)
16047,POP ART PEN CASE & PENS,10587,23,1490.6088882424892,1015.59,0.7830434782608695,21,14.35,6508,6609,887,16291,Overstocked,"Overstock alert: Pause purchase orders (Excess: 3,073 units)"
21883,STARS GIFT TAPE ,2038,165,13.156564743923452,1015.36,0.5967878787878788,132,2.76,58,78,389,73,Reorder Triggered,Order 389 units immediately
72819,CUPID DESIGN SCENTED CANDLES,660,66,16.780941570722426,1015.1,2.1727272727272724,59,0.89,74,81,150,196,Overstocked,Overstock alert: Pause purchase orders (Excess: 34 units)
22101,MIRROR MOSAIC VOTIVE HOLDER,1088,50,63.17082767692501,1014.72,1.9416,44,1.47,276,287,204,333,Optimal,Maintain current stock levels
23508,MINI PLAYING CARDS DOLLY GIRL ,2472,114,63.76801370197373,1013.04,0.4189473684210526,95,3.35,279,303,429,348,Optimal,Maintain current stock levels
23327,HANGING CLEAR MINI BOTTLE,1710,35,55.913348325855104,1012.02,0.6185714285714285,33,2.32,245,262,357,275,Optimal,Maintain current stock levels
21065,BOOM BOX SPEAKER GIRLS,516,61,18.78525465224592,1011.6,4.794262295081967,44,0.7,83,88,90,132,Optimal,Maintain current stock levels
37479B,CUBIC MUG FLOCK BLUE ON BROWN,1240,24,124.852492676503,1011.48,1.163333333333333,20,1.68,546,558,282,357,Critical Risk,Order 747 units immediately
21040,MODERN VINTAGE COTTON SHOPPING BAG,855,47,44.65161679621679,1011.45,2.110851063829787,43,1.16,195,204,174,310,Optimal,Maintain current stock levels
21316,SMALL CHUNKY GLASS ROMAN  BOWL,669,34,30.8198289066056,1008.19,2.001176470588236,33,0.91,135,142,158,212,Optimal,Maintain current stock levels
21827,EIGHT PIECE CREEPY CRAWLIE SET,810,128,9.898786511964424,1007.94,1.24703125,89,1.1,44,52,220,103,Optimal,Maintain current stock levels
21010,ETCHED GLASS BIRD TREE DECORATION,806,68,8.752423469731287,1007.5,1.25,62,1.09,39,47,219,101,Overstocked,Overstock alert: Pause purchase orders (Excess: 7 units)
23460,SWEETHEART WALL TIDY ,108,43,4.636152412462689,1007.08,9.90093023255814,41,0.15,21,23,29,30,Optimal,Maintain current stock levels
15058B,PINK WHITE SPOTS GARDEN PARASOL,180,47,4.254507323115356,1007.0,7.132978723404255,36,0.24,19,21,43,21,Reorder Triggered,Order 43 units immediately
22857,ASSORTED EASTER GIFT TAGS,1226,62,26.02106294047361,1004.66,0.8458064516129032,60,1.66,114,126,302,110,Critical Risk,Order 302 units immediately
22202,MILK PAN PINK POLKADOT,286,40,15.667294040902611,1003.38,3.714,36,0.39,69,72,76,53,Critical Risk,Order 88 units immediately
21786,POLKADOT RAIN HAT ,2578,135,34.33719407039502,1003.33,0.4436296296296296,82,3.49,150,175,438,75,Critical Risk,Order 438 units immediately
23433,HANGING QUILTED PATCHWORK APPLES,1215,82,8.475277115947938,1003.17,0.8286585365853659,76,1.65,37,49,301,52,Optimal,Maintain current stock levels
21802,CHRISTMAS TREE HEART DECORATION,2388,101,16.580460885280505,1002.96,0.42,89,3.24,73,96,422,86,Reorder Triggered,Order 422 units immediately
22678,FRENCH BLUE METAL DOOR SIGN 3,799,113,6.655712924890826,1001.18,1.2708849557522126,63,1.08,30,38,216,93,Overstocked,Overstock alert: Pause purchase orders (Excess: 17 units)
84569D,PACK 6 HEART/ICE-CREAM PATCHES,799,98,7.021839334939064,1001.17,1.2623469387755102,82,1.08,31,39,217,60,Optimal,Maintain current stock levels
22258,FELT FARM ANIMAL RABBIT,1113,73,27.284906705762463,1000.77,1.1853424657534246,69,1.51,120,131,265,140,Optimal,Maintain current stock levels
85179B,WHITE BITTY LIGHT CHAIN ,240,39,8.770580193070291,1000.08,4.542307692307692,33,0.33,39,42,64,67,Optimal,Maintain current stock levels
23347,I LOVE LONDON BEAKER,827,71,26.074124333494904,999.75,1.247605633802817,51,1.12,114,122,222,74,Critical Risk,Order 222 units immediately
85169A,IVORY LOVE BIRD CANDLE,913,101,9.810118034029156,999.07,1.205148514851485,79,1.24,43,52,238,67,Optimal,Maintain current stock levels
23087,ZINC  HEART T-LIGHT HOLDER,830,49,20.023328231574983,997.18,1.237142857142857,43,1.12,88,96,223,162,Optimal,Maintain current stock levels
23131,MISELTOE HEART WREATH CREAM,240,1,1.0,996.0,4.15,1,0.33,5,8,66,12,Optimal,Maintain current stock levels
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2630,117,41.21612470920571,995.46,0.3894017094017094,104,3.56,180,205,442,243,Optimal,Maintain current stock levels
23102,SILVER HEARTS TABLE DECORATION,1231,141,11.133526865556073,995.33,0.8268794326241135,128,1.67,49,61,303,152,Overstocked,Overstock alert: Pause purchase orders (Excess: 30 units)
22049,WRAP CHRISTMAS SCREEN PRINT,3450,113,19.403640488900606,994.75,0.2938053097345133,95,4.67,85,118,506,264,Overstocked,Overstock alert: Pause purchase orders (Excess: 28 units)
20832,RED FLOCK LOVE HEART PHOTO FRAME,1576,104,16.826798569901044,994.1,0.7022115384615385,86,2.14,74,89,343,149,Optimal,Maintain current stock levels
21145,ANTIQUE GLASS PLACE SETTING,839,39,29.59184791269361,994.03,1.2402564102564102,34,1.14,130,138,225,215,Optimal,Maintain current stock levels
85136C,RED SHARK HELICOPTER,125,80,1.7345611928224305,993.75,7.95,70,0.17,8,10,35,17,Optimal,Maintain current stock levels
22416,36 DOILIES SPACEBOY DESIGN ,705,52,28.03458190887515,993.45,1.446153846153846,49,0.96,123,130,191,97,Critical Risk,Order 191 units immediately
23365,SET 12 COLOUR PENCILS LOVE LONDON,1529,131,21.04005072679305,991.45,0.649236641221374,107,2.07,92,107,337,126,Optimal,Maintain current stock levels
23452,HEART MINI PORTRAIT FRAME,510,81,4.124452825661983,990.9,1.9462962962962964,69,0.69,19,24,140,10,Critical Risk,Order 140 units immediately
85212,MINI PAINTED GARDEN DECORATION ,2766,96,56.23247095294393,990.62,0.4983333333333333,82,3.75,246,273,454,368,Optimal,Maintain current stock levels
21399,BLUE POLKADOT COFFEE MUG,2113,70,25.53445688893415,989.94,0.732,56,2.86,112,133,396,199,Optimal,Maintain current stock levels
21530,DAIRY MAID TOASTRACK,860,116,7.91483907992888,989.72,1.5872413793103448,88,1.17,35,44,201,36,Reorder Triggered,Order 201 units immediately
